"","X1","Fixed_effect","Df","Sum Sq","Mean Sq","F value","Pr(>F)","data_class","row"
"9825",1,"exp_env_factor",1,35.1690412515228,35.1690412515228,52.3954592330455,7.03047569258756e-08,"Raw_anova",17221
"9826",2,"gen_factor",1,3.67075147933593,3.67075147933593,5.46875043066066,0.0267272245659384,"Raw_anova",17221
"9827",3,"exp_env_factor:gen_factor",1,3.91411133991674,3.91411133991674,5.83131225208845,0.0225238181087251,"Raw_anova",17221
"9828",4,"Residuals",28,18.7942460941648,0.6712230747916,NA,NA,"Raw_anova",17221
"9829",5,"exp_env_factor",1,13.7466917045078,13.7466917045078,1.45922409190403e+32,0,"NoError_anova",17221
"9830",6,"gen_factor",1,4.51463421029619,4.51463421029619,4.79232614465197e+31,0,"NoError_anova",17221
"9831",7,"exp_env_factor:gen_factor",1,5.738674085196,5.738674085196,6.09165584033379e+31,0,"NoError_anova",17221
"9832",8,"Residuals",28,2.63775365183276e-30,9.42054875654557e-32,NA,NA,"NoError_anova",17221
"9833",1,"exp_env_factor",1,0.159621892566698,0.159621892566698,0.108685694709905,0.744099138061156,"Raw_anova",17222
"9834",2,"gen_factor",1,16.9656000923266,16.9656000923266,11.5517865535548,0.00204890058075121,"Raw_anova",17222
"9835",3,"exp_env_factor:gen_factor",1,14.8036373872538,14.8036373872538,10.079717686563,0.00362851628646154,"Raw_anova",17222
"9836",4,"Residuals",28,41.1223666904547,1.46865595323053,NA,NA,"Raw_anova",17222
"9837",5,"exp_env_factor",1,0.411394613432574,0.411394613432574,5.98677959345321e+29,0,"NoError_anova",17222
"9838",6,"gen_factor",1,16.8810419064791,16.8810419064791,2.45659699719187e+31,0,"NoError_anova",17222
"9839",7,"exp_env_factor:gen_factor",1,6.70756348008836,6.70756348008836,9.76111569116753e+30,0,"NoError_anova",17222
"9840",8,"Residuals",28,1.92408105164062e-29,6.87171804157366e-31,NA,NA,"NoError_anova",17222
"9841",1,"exp_env_factor",1,4.09561591528706,4.09561591528706,3.44937860872413,0.0738233891612997,"Raw_anova",17223
"9842",2,"gen_factor",1,4.41523472583693,4.41523472583693,3.71856554198648,0.0640066206565505,"Raw_anova",17223
"9843",3,"exp_env_factor:gen_factor",1,13.6736047261572,13.6736047261572,11.5160797843638,0.00207685982266282,"Raw_anova",17223
"9844",4,"Residuals",28,33.2457693504555,1.18734890537341,NA,NA,"Raw_anova",17223
"9845",5,"exp_env_factor",1,9.59182681744896,9.59182681744896,1.99533702932093e+31,0,"NoError_anova",17223
"9846",6,"gen_factor",1,8.03595640026334,8.03595640026334,1.67167753094592e+31,0,"NoError_anova",17223
"9847",7,"exp_env_factor:gen_factor",1,6.3722167822877,6.3722167822877,1.32557857293972e+31,0,"NoError_anova",17223
"9848",8,"Residuals",28,1.34599391953335e-29,4.80712114119054e-31,NA,NA,"NoError_anova",17223
"9849",1,"exp_env_factor",1,1.97884456375698,1.97884456375698,1.70417551698378,0.202368329291623,"Raw_anova",17224
"9850",2,"gen_factor",1,18.9881505817851,18.9881505817851,16.3525432603171,0.000373576620547419,"Raw_anova",17224
"9851",3,"exp_env_factor:gen_factor",1,1.65560918675188,1.65560918675188,1.42580609585588,0.242468334774357,"Raw_anova",17224
"9852",4,"Residuals",28,32.5128763047021,1.16117415373936,NA,NA,"Raw_anova",17224
"9853",5,"exp_env_factor",1,6.0513425165494,6.0513425165494,6.04071868086196e+31,0,"NoError_anova",17224
"9854",6,"gen_factor",1,16.7822065189215,16.7822065189215,1.67527434032506e+32,0,"NoError_anova",17224
"9855",7,"exp_env_factor:gen_factor",1,1.16645096452904,1.16645096452904,1.16440312417779e+31,0,"NoError_anova",17224
"9856",8,"Residuals",28,2.80492437100557e-30,1.00175870393056e-31,NA,NA,"NoError_anova",17224
"9857",1,"exp_env_factor",1,6.38169431300729,6.38169431300729,9.07061628896622,0.00545639154883733,"Raw_anova",17225
"9858",2,"gen_factor",1,7.92471176382289,7.92471176382289,11.2637829524023,0.00228656103154928,"Raw_anova",17225
"9859",3,"exp_env_factor:gen_factor",1,12.9750896937626,12.9750896937626,18.4421337272702,0.000189947942664969,"Raw_anova",17225
"9860",4,"Residuals",28,19.6995920752998,0.703556859832135,NA,NA,"Raw_anova",17225
"9861",5,"exp_env_factor",1,0.816882243022467,0.816882243022467,2.10869785011854e+31,0,"NoError_anova",17225
"9862",6,"gen_factor",1,15.8652315660513,15.8652315660513,4.09544704646556e+32,0,"NoError_anova",17225
"9863",7,"exp_env_factor:gen_factor",1,7.3178861909262,7.3178861909262,1.88903737472891e+32,0,"NoError_anova",17225
"9864",8,"Residuals",28,1.08468374467889e-30,3.87387051671033e-32,NA,NA,"NoError_anova",17225
"9865",1,"exp_env_factor",1,16.7526395904068,16.7526395904068,18.5287769645185,0.000184830379277773,"Raw_anova",17226
"9866",2,"gen_factor",1,2.68970554184016,2.68970554184016,2.97487173982566,0.0955909035783096,"Raw_anova",17226
"9867",3,"exp_env_factor:gen_factor",1,0.215593448234361,0.215593448234361,0.23845095549202,0.62912967152529,"Raw_anova",17226
"9868",4,"Residuals",28,25.3159671266829,0.904141683095819,NA,NA,"Raw_anova",17226
"9869",5,"exp_env_factor",1,20.8612526183368,20.8612526183368,3.70226911644064e+32,0,"NoError_anova",17226
"9870",6,"gen_factor",1,1.25045948230425,1.25045948230425,2.21920399862568e+31,0,"NoError_anova",17226
"9871",7,"exp_env_factor:gen_factor",1,1.88828789935893,1.88828789935893,3.35116500463647e+31,0,"NoError_anova",17226
"9872",8,"Residuals",28,1.57772181044202e-30,5.63472075157865e-32,NA,NA,"NoError_anova",17226
"9873",1,"exp_env_factor",1,13.9302736506491,13.9302736506491,15.3114139210364,0.000530378921458141,"Raw_anova",17227
"9874",2,"gen_factor",1,2.73656814972162,2.73656814972162,3.00788977405049,0.0938584723190053,"Raw_anova",17227
"9875",3,"exp_env_factor:gen_factor",1,6.56785417016431,6.56785417016431,7.21903505231608,0.0119974813674159,"Raw_anova",17227
"9876",4,"Residuals",28,25.4743072213786,0.909796686477807,NA,NA,"Raw_anova",17227
"9877",5,"exp_env_factor",1,20.9071371647908,20.9071371647908,1.83904268720208e+32,0,"NoError_anova",17227
"9878",6,"gen_factor",1,1.31908172745757,1.31908172745757,1.16029640288965e+31,0,"NoError_anova",17227
"9879",7,"exp_env_factor:gen_factor",1,1.7737811077516,1.7737811077516,1.5602610482708e+31,0,"NoError_anova",17227
"9880",8,"Residuals",28,3.18317701208322e-30,1.13684893288687e-31,NA,NA,"NoError_anova",17227
"9881",1,"exp_env_factor",1,0.327870457486894,0.327870457486894,0.308396013578121,0.583076204590261,"Raw_anova",17228
"9882",2,"gen_factor",1,31.1337241904914,31.1337241904914,29.2844817486249,9.01444606594825e-06,"Raw_anova",17228
"9883",3,"exp_env_factor:gen_factor",1,8.07965921790772,8.07965921790772,7.59975361297095,0.0101568362393964,"Raw_anova",17228
"9884",4,"Residuals",28,29.7681306029837,1.06314752153513,NA,NA,"Raw_anova",17228
"9885",5,"exp_env_factor",1,0.358206347867087,0.358206347867087,1.11687362641868e+30,0,"NoError_anova",17228
"9886",6,"gen_factor",1,22.7951506514281,22.7951506514281,7.10744036905435e+31,0,"NoError_anova",17228
"9887",7,"exp_env_factor:gen_factor",1,0.846643000704825,0.846643000704825,2.639800338854e+30,0,"NoError_anova",17228
"9888",8,"Residuals",28,8.98022614468881e-30,3.20722362310315e-31,NA,NA,"NoError_anova",17228
"9889",1,"exp_env_factor",1,5.82473932889057,5.82473932889057,4.79609476718643,0.0370166776636715,"Raw_anova",17229
"9890",2,"gen_factor",1,11.5813627449089,11.5813627449089,9.53610284021499,0.00451255311968192,"Raw_anova",17229
"9891",3,"exp_env_factor:gen_factor",1,2.25106302505348,2.25106302505348,1.85352699673896,0.184229558558852,"Raw_anova",17229
"9892",4,"Residuals",28,34.0053124731337,1.21447544546906,NA,NA,"Raw_anova",17229
"9893",5,"exp_env_factor",1,14.4006451278528,14.4006451278528,1.17250665593095e+32,0,"NoError_anova",17229
"9894",6,"gen_factor",1,7.36721580731491,7.36721580731491,5.9984184688012e+31,0,"NoError_anova",17229
"9895",7,"exp_env_factor:gen_factor",1,2.23213906483229,2.23213906483229,1.81741712766557e+31,0,"NoError_anova",17229
"9896",8,"Residuals",28,3.43894050869785e-30,1.22819303882066e-31,NA,NA,"NoError_anova",17229
"9897",1,"exp_env_factor",1,0.359165781416664,0.359165781416664,0.25474752101365,0.617701252581575,"Raw_anova",17230
"9898",2,"gen_factor",1,0.000729090131137751,0.000729090131137751,0.000517125831893744,0.982018637123358,"Raw_anova",17230
"9899",3,"exp_env_factor:gen_factor",1,23.3063086235701,23.3063086235701,16.5305957667104,0.0003521707302403,"Raw_anova",17230
"9900",4,"Residuals",28,39.4768979091566,1.40988921104131,NA,NA,"Raw_anova",17230
"9901",5,"exp_env_factor",1,5.90540209165363,5.90540209165363,1.38297812565816e+32,0,"NoError_anova",17230
"9902",6,"gen_factor",1,0.0226444402081401,0.0226444402081401,5.30307081373736e+29,0,"NoError_anova",17230
"9903",7,"exp_env_factor:gen_factor",1,18.0719534681382,18.0719534681382,4.23224633080807e+32,0,"NoError_anova",17230
"9904",8,"Residuals",28,1.1956173094756e-30,4.2700618195557e-32,NA,NA,"NoError_anova",17230
"9905",1,"exp_env_factor",1,17.7719248143708,17.7719248143708,15.0793824684805,0.000574213221587935,"Raw_anova",17231
"9906",2,"gen_factor",1,16.2898621054491,16.2898621054491,13.8218602437617,0.000890748337397412,"Raw_anova",17231
"9907",3,"exp_env_factor:gen_factor",1,1.94493848445108,1.94493848445108,1.65026982676569,0.209448920459122,"Raw_anova",17231
"9908",4,"Residuals",28,32.9996202326266,1.17855786545095,NA,NA,"Raw_anova",17231
"9909",5,"exp_env_factor",1,8.91002987371743,8.91002987371743,9.41819516822106e+31,0,"NoError_anova",17231
"9910",6,"gen_factor",1,15.0789983069843,15.0789983069843,1.59389980739987e+32,0,"NoError_anova",17231
"9911",7,"exp_env_factor:gen_factor",1,0.0109718192983079,0.0109718192983079,1.15975745274134e+29,0,"NoError_anova",17231
"9912",8,"Residuals",28,2.6489240455102e-30,9.4604430196793e-32,NA,NA,"NoError_anova",17231
"9913",1,"exp_env_factor",1,12.6927136435898,12.6927136435898,11.3815926017229,0.0021859256641098,"Raw_anova",17232
"9914",2,"gen_factor",1,1.06356117632426,1.06356117632426,0.95369834661363,0.337142176341899,"Raw_anova",17232
"9915",3,"exp_env_factor:gen_factor",1,21.7480678257643,21.7480678257643,19.5015545783227,0.000136536630742286,"Raw_anova",17232
"9916",4,"Residuals",28,31.2255054680763,1.11519662385987,NA,NA,"Raw_anova",17232
"9917",5,"exp_env_factor",1,4.82014068255393,4.82014068255393,2.13442019086312e+31,0,"NoError_anova",17232
"9918",6,"gen_factor",1,2.08694240170034,2.08694240170034,9.24124894420597e+30,0,"NoError_anova",17232
"9919",7,"exp_env_factor:gen_factor",1,17.0929169157457,17.0929169157457,7.56896310469983e+31,0,"NoError_anova",17232
"9920",8,"Residuals",28,6.32321319341217e-30,2.25829042621863e-31,NA,NA,"NoError_anova",17232
"9921",1,"exp_env_factor",1,6.94827266059202,6.94827266059202,9.3104783012106,0.00494580917785732,"Raw_anova",17233
"9922",2,"gen_factor",1,0.0382925803532177,0.0382925803532177,0.0513109165243408,0.822443250026071,"Raw_anova",17233
"9923",3,"exp_env_factor:gen_factor",1,29.4366136163097,29.4366136163097,39.4441850116486,8.63356104116327e-07,"Raw_anova",17233
"9924",4,"Residuals",28,20.8959871021105,0.746285253646805,NA,NA,"Raw_anova",17233
"9925",5,"exp_env_factor",1,12.476616475859,12.476616475859,1.38932621240571e+32,0,"NoError_anova",17233
"9926",6,"gen_factor",1,0.00484565972795016,0.00484565972795016,5.39585559070927e+28,0,"NoError_anova",17233
"9927",7,"exp_env_factor:gen_factor",1,11.5185378644131,11.5185378644131,1.28263993804579e+32,0,"NoError_anova",17233
"9928",8,"Residuals",28,2.51449413539197e-30,8.98033619782848e-32,NA,NA,"NoError_anova",17233
"9929",1,"exp_env_factor",1,22.8903134429178,22.8903134429178,27.7553547371913,1.33213527705153e-05,"Raw_anova",17234
"9930",2,"gen_factor",1,0.0853665260963191,0.0853665260963191,0.103510081694321,0.750046986570218,"Raw_anova",17234
"9931",3,"exp_env_factor:gen_factor",1,6.11416234039259,6.11416234039259,7.41364879522335,0.0110148854740205,"Raw_anova",17234
"9932",4,"Residuals",28,23.0920765549746,0.82471701982052,NA,NA,"Raw_anova",17234
"9933",5,"exp_env_factor",1,20.6100939041576,20.6100939041576,3.80638252453586e+32,0,"NoError_anova",17234
"9934",6,"gen_factor",1,1.11180793740135,1.11180793740135,2.05334644434157e+31,0,"NoError_anova",17234
"9935",7,"exp_env_factor:gen_factor",1,2.27809815844107,2.27809815844107,4.20731368803623e+31,0,"NoError_anova",17234
"9936",8,"Residuals",28,1.51609205222163e-30,5.41461447222011e-32,NA,NA,"NoError_anova",17234
"9937",1,"exp_env_factor",1,36.2342584403064,36.2342584403064,36.7205179578598,1.55856150611786e-06,"Raw_anova",17235
"9938",2,"gen_factor",1,0.787308262378515,0.787308262378515,0.797873847333445,0.379343190148188,"Raw_anova",17235
"9939",3,"exp_env_factor:gen_factor",1,0.65302742019269,0.65302742019269,0.66179097192413,0.422792576587466,"Raw_anova",17235
"9940",4,"Residuals",28,27.6292191055933,0.98675782519976,NA,NA,"Raw_anova",17235
"9941",5,"exp_env_factor",1,23.402720132494,23.402720132494,1.4422932489368e+32,0,"NoError_anova",17235
"9942",6,"gen_factor",1,0.596507233469429,0.596507233469429,3.67623229651996e+30,0,"NoError_anova",17235
"9943",7,"exp_env_factor:gen_factor",1,0.000772634036581641,0.000772634036581641,4.76168944700246e+27,0,"NoError_anova",17235
"9944",8,"Residuals",28,4.54329356525018e-30,1.62260484473221e-31,NA,NA,"NoError_anova",17235
"9945",1,"exp_env_factor",1,4.22493247246505,4.22493247246505,4.17298029446266,0.0505897962630038,"Raw_anova",17236
"9946",2,"gen_factor",1,2.83239900120847,2.83239900120847,2.7975702085488,0.105546355423995,"Raw_anova",17236
"9947",3,"exp_env_factor:gen_factor",1,12.20149107325,12.20149107325,12.0514545838473,0.00169751890262082,"Raw_anova",17236
"9948",4,"Residuals",28,28.3485904273254,1.01244965811876,NA,NA,"Raw_anova",17236
"9949",5,"exp_env_factor",1,4.52330207511282,4.52330207511282,3.28283326844422e+31,0,"NoError_anova",17236
"9950",6,"gen_factor",1,1.31816122739775,1.31816122739775,9.56669145375766e+30,0,"NoError_anova",17236
"9951",7,"exp_env_factor:gen_factor",1,18.1585366974894,18.1585366974894,1.3178745833661e+32,0,"NoError_anova",17236
"9952",8,"Residuals",28,3.85802286459651e-30,1.37786530878447e-31,NA,NA,"NoError_anova",17236
"9953",1,"exp_env_factor",1,8.39519552942015,8.39519552942015,7.83223786032996,0.00918577126101416,"Raw_anova",17237
"9954",2,"gen_factor",1,11.0375839152549,11.0375839152549,10.2974352800571,0.00332874052472306,"Raw_anova",17237
"9955",3,"exp_env_factor:gen_factor",1,3.76172938389638,3.76172938389638,3.50947862948748,0.0714921667827685,"Raw_anova",17237
"9956",4,"Residuals",28,30.0125556725446,1.07187698830516,NA,NA,"Raw_anova",17237
"9957",5,"exp_env_factor",1,12.0478619666929,12.0478619666929,2.20002276372612e+31,0,"NoError_anova",17237
"9958",6,"gen_factor",1,4.52822955684406,4.52822955684406,8.2688597628156e+30,0,"NoError_anova",17237
"9959",7,"exp_env_factor:gen_factor",1,7.42390847646299,7.42390847646299,1.35565693640837e+31,0,"NoError_anova",17237
"9960",8,"Residuals",28,1.53334838452334e-29,5.47624423044051e-31,NA,NA,"NoError_anova",17237
"9961",1,"exp_env_factor",1,14.4330538796858,14.4330538796858,8.57008405027584,0.00671600292300577,"Raw_anova",17238
"9962",2,"gen_factor",1,14.6943751228834,14.6943751228834,8.72525183645576,0.00629469269483606,"Raw_anova",17238
"9963",3,"exp_env_factor:gen_factor",1,6.83767870079629,6.83767870079629,4.06008885320402,0.0536009974080597,"Raw_anova",17238
"9964",4,"Residuals",28,47.1553728365352,1.68412045844769,NA,NA,"Raw_anova",17238
"9965",5,"exp_env_factor",1,6.48316750175405,6.48316750175405,2.75277700664706e+31,0,"NoError_anova",17238
"9966",6,"gen_factor",1,12.2880595570188,12.2880595570188,5.21755573887595e+31,0,"NoError_anova",17238
"9967",7,"exp_env_factor:gen_factor",1,5.22877294122721,5.22877294122721,2.2201564160874e+31,0,"NoError_anova",17238
"9968",8,"Residuals",28,6.5943841295819e-30,2.35513718913639e-31,NA,NA,"NoError_anova",17238
"9969",1,"exp_env_factor",1,2.81093904637416,2.81093904637416,3.59695507216,0.068246308508974,"Raw_anova",17239
"9970",2,"gen_factor",1,26.6185307730979,26.6185307730979,34.0618055739217,2.84584040778866e-06,"Raw_anova",17239
"9971",3,"exp_env_factor:gen_factor",1,5.07540688892669,5.07540688892669,6.49463053136963,0.0165900159396479,"Raw_anova",17239
"9972",4,"Residuals",28,21.8813668003956,0.781477385728415,NA,NA,"Raw_anova",17239
"9973",5,"exp_env_factor",1,2.05287048401308,2.05287048401308,1.22057567079731e+31,0,"NoError_anova",17239
"9974",6,"gen_factor",1,21.1091089097039,21.1091089097039,1.25508476876865e+32,0,"NoError_anova",17239
"9975",7,"exp_env_factor:gen_factor",1,0.838020606282988,0.838020606282988,4.9826210256395e+30,0,"NoError_anova",17239
"9976",8,"Residuals",28,4.70928390001567e-30,1.68188710714845e-31,NA,NA,"NoError_anova",17239
"9977",1,"exp_env_factor",1,1.70838936110313,1.70838936110313,1.51985525355821,0.227892391958671,"Raw_anova",17240
"9978",2,"gen_factor",1,11.3334906795854,11.3334906795854,10.0827514749906,0.00362414364978701,"Raw_anova",17240
"9979",3,"exp_env_factor:gen_factor",1,0.117284811519024,0.117284811519024,0.10434151664037,0.749080555510306,"Raw_anova",17240
"9980",4,"Residuals",28,31.4733274756915,1.12404740984612,NA,NA,"Raw_anova",17240
"9981",5,"exp_env_factor",1,8.48043028802172,8.48043028802172,1.43764170151414e+32,0,"NoError_anova",17240
"9982",6,"gen_factor",1,13.6161465678806,13.6161465678806,2.30827203987077e+32,0,"NoError_anova",17240
"9983",7,"exp_env_factor:gen_factor",1,1.90342314409772,1.90342314409772,3.2267708060134e+31,0,"NoError_anova",17240
"9984",8,"Residuals",28,1.65167752030649e-30,5.89884828680891e-32,NA,NA,"NoError_anova",17240
"9985",1,"exp_env_factor",1,7.08778357404942,7.08778357404942,9.55440599490794,0.00447925575030733,"Raw_anova",17241
"9986",2,"gen_factor",1,21.01912228358,21.01912228358,28.3339955087262,1.14761014804618e-05,"Raw_anova",17241
"9987",3,"exp_env_factor:gen_factor",1,2.77863662991754,2.77863662991754,3.74563108441351,0.0631039325191031,"Raw_anova",17241
"9988",4,"Residuals",28,20.7713530468721,0.741834037388288,NA,NA,"Raw_anova",17241
"9989",5,"exp_env_factor",1,4.27863049969855,4.27863049969855,2.14129346529312e+32,0,"NoError_anova",17241
"9990",6,"gen_factor",1,19.5139621238677,19.5139621238677,9.76600329959768e+32,0,"NoError_anova",17241
"9991",7,"exp_env_factor:gen_factor",1,0.20740737643377,0.20740737643377,1.03799582563279e+31,0,"NoError_anova",17241
"9992",8,"Residuals",28,5.59482648844491e-31,1.99815231730176e-32,NA,NA,"NoError_anova",17241
"9993",1,"exp_env_factor",1,6.69713970319301,6.69713970319301,5.35770560175684,0.0281821680112821,"Raw_anova",17242
"9994",2,"gen_factor",1,34.1655658262383,34.1655658262383,27.3324212315828,1.48706253535538e-05,"Raw_anova",17242
"9995",3,"exp_env_factor:gen_factor",1,1.30864744358012,1.30864744358012,1.04691675102002,0.314977547090856,"Raw_anova",17242
"9996",4,"Residuals",28,35.0000402463164,1.25000143736844,NA,NA,"Raw_anova",17242
"9997",5,"exp_env_factor",1,6.73723410141673,6.73723410141673,7.33808918849261e+31,0,"NoError_anova",17242
"9998",6,"gen_factor",1,16.6785523157882,16.6785523157882,1.81660162888592e+32,0,"NoError_anova",17242
"9999",7,"exp_env_factor:gen_factor",1,0.584213582795024,0.584213582795024,6.36316225790226e+30,0,"NoError_anova",17242
"10000",8,"Residuals",28,2.57073128976808e-30,9.18118317774316e-32,NA,NA,"NoError_anova",17242
"10001",1,"exp_env_factor",1,4.71455128842637,4.71455128842637,4.75320990853695,0.0378080240166168,"Raw_anova",17243
"10002",2,"gen_factor",1,16.8511803508827,16.8511803508827,16.9893575261313,0.00030286659709509,"Raw_anova",17243
"10003",3,"exp_env_factor:gen_factor",1,1.95514439562185,1.95514439562185,1.9711762891845,0.171318112896879,"Raw_anova",17243
"10004",4,"Residuals",28,27.7722714999075,0.991866839282409,NA,NA,"Raw_anova",17243
"10005",5,"exp_env_factor",1,6.77299240988428,6.77299240988428,2.22256871152994e+31,0,"NoError_anova",17243
"10006",6,"gen_factor",1,13.5820585976036,13.5820585976036,4.45697509318718e+31,0,"NoError_anova",17243
"10007",7,"exp_env_factor:gen_factor",1,3.64494899251209,3.64494899251209,1.19609606738336e+31,0,"NoError_anova",17243
"10008",8,"Residuals",28,8.53264002561321e-30,3.04737143771901e-31,NA,NA,"NoError_anova",17243
"10009",1,"exp_env_factor",1,9.03317297540657,9.03317297540657,7.27533708969112,0.0117037339690707,"Raw_anova",17244
"10010",2,"gen_factor",1,20.2626894136718,20.2626894136718,16.3196139639453,0.000377686749152023,"Raw_anova",17244
"10011",3,"exp_env_factor:gen_factor",1,0.52209445600679,0.52209445600679,0.420496006270416,0.52197267963206,"Raw_anova",17244
"10012",4,"Residuals",28,34.7652404546003,1.24161573052144,NA,NA,"Raw_anova",17244
"10013",5,"exp_env_factor",1,5.365720211275,5.365720211275,2.67008331568264e+31,0,"NoError_anova",17244
"10014",6,"gen_factor",1,17.8636468587693,17.8636468587693,8.88928672326591e+31,0,"NoError_anova",17244
"10015",7,"exp_env_factor:gen_factor",1,0.770632929955729,0.770632929955729,3.83481442894966e+30,0,"NoError_anova",17244
"10016",8,"Residuals",28,5.62679692552175e-30,2.00957033054348e-31,NA,NA,"NoError_anova",17244
"10017",1,"exp_env_factor",1,0.221138038247876,0.221138038247876,0.211821075011732,0.648898087583163,"Raw_anova",17245
"10018",2,"gen_factor",1,10.8629066964658,10.8629066964658,10.4052319195231,0.00319033410144011,"Raw_anova",17245
"10019",3,"exp_env_factor:gen_factor",1,0.109975090735293,0.109975090735293,0.105341632442045,0.747923689629514,"Raw_anova",17245
"10020",4,"Residuals",28,29.2315817517099,1.04398506256107,NA,NA,"Raw_anova",17245
"10021",5,"exp_env_factor",1,0.060336123038968,0.060336123038968,2.03468309035056e+29,0,"NoError_anova",17245
"10022",6,"gen_factor",1,23.6396342785666,23.6396342785666,7.97186854342731e+31,0,"NoError_anova",17245
"10023",7,"exp_env_factor:gen_factor",1,0.300029598394441,0.300029598394441,1.01177390874712e+30,0,"NoError_anova",17245
"10024",8,"Residuals",28,8.30306917624225e-30,2.96538184865795e-31,NA,NA,"NoError_anova",17245
"10025",1,"exp_env_factor",1,0.834779681043021,0.834779681043021,0.76346453617476,0.389679138105759,"Raw_anova",17246
"10026",2,"gen_factor",1,11.3997756111704,11.3997756111704,10.4258939180265,0.003164523224804,"Raw_anova",17246
"10027",3,"exp_env_factor:gen_factor",1,35.2730874174641,35.2730874174641,32.2597110784709,4.34697779034357e-06,"Raw_anova",17246
"10028",4,"Residuals",28,30.615477159314,1.09340989854693,NA,NA,"Raw_anova",17246
"10029",5,"exp_env_factor",1,1.54498473469056,1.54498473469056,2.90532572904213e+30,0,"NoError_anova",17246
"10030",6,"gen_factor",1,12.6083549273886,12.6083549273886,2.37098640193194e+31,0,"NoError_anova",17246
"10031",7,"exp_env_factor:gen_factor",1,9.84666033792078,9.84666033792078,1.85165296345984e+31,0,"NoError_anova",17246
"10032",8,"Residuals",28,1.48897495860466e-29,5.31776770930236e-31,NA,NA,"NoError_anova",17246
"10033",1,"exp_env_factor",1,0.811499603731954,0.811499603731954,0.641663483322311,0.42985437476773,"Raw_anova",17247
"10034",2,"gen_factor",1,12.1852058384639,12.1852058384639,9.63500362458679,0.00433576671936483,"Raw_anova",17247
"10035",3,"exp_env_factor:gen_factor",1,2.95188622613951,2.95188622613951,2.33409553070031,0.137787466972903,"Raw_anova",17247
"10036",4,"Residuals",28,35.4110674755062,1.26468098126808,NA,NA,"Raw_anova",17247
"10037",5,"exp_env_factor",1,2.38262827136259,2.38262827136259,3.63911849387693e+30,0,"NoError_anova",17247
"10038",6,"gen_factor",1,21.5618361000126,21.5618361000126,3.29325717555703e+31,0,"NoError_anova",17247
"10039",7,"exp_env_factor:gen_factor",1,0.0555356286248828,0.0555356286248828,8.4822603520235e+28,0,"NoError_anova",17247
"10040",8,"Residuals",28,1.83323493616388e-29,6.54726762915671e-31,NA,NA,"NoError_anova",17247
"10041",1,"exp_env_factor",1,12.507567424006,12.507567424006,12.1584355511601,0.00163109627015051,"Raw_anova",17248
"10042",2,"gen_factor",1,10.4412176687454,10.4412176687454,10.1497651619627,0.00352899651785922,"Raw_anova",17248
"10043",3,"exp_env_factor:gen_factor",1,0.0815169450553178,0.0815169450553178,0.079241509494506,0.780397912455968,"Raw_anova",17248
"10044",4,"Residuals",28,28.804025517802,1.02871519706436,NA,NA,"Raw_anova",17248
"10045",5,"exp_env_factor",1,15.3375038458599,15.3375038458599,8.49265861146207e+31,0,"NoError_anova",17248
"10046",6,"gen_factor",1,6.45990988593079,6.45990988593079,3.57697118601395e+31,0,"NoError_anova",17248
"10047",7,"exp_env_factor:gen_factor",1,2.2025862682093,2.2025862682093,1.21961261924933e+31,0,"NoError_anova",17248
"10048",8,"Residuals",28,5.05672166198312e-30,1.80597202213683e-31,NA,NA,"NoError_anova",17248
"10049",1,"exp_env_factor",1,0.00860528669988567,0.00860528669988567,0.0112114253350106,0.916429321465793,"Raw_anova",17249
"10050",2,"gen_factor",1,5.01891191809331,5.01891191809331,6.53890546533975,0.0162599966536486,"Raw_anova",17249
"10051",3,"exp_env_factor:gen_factor",1,6.40806513977084,6.40806513977084,8.3487681889064,0.00737082769265502,"Raw_anova",17249
"10052",4,"Residuals",28,21.4912930690781,0.767546181038502,NA,NA,"Raw_anova",17249
"10053",5,"exp_env_factor",1,2.85162449123458,2.85162449123458,1.96894692653701e+31,0,"NoError_anova",17249
"10054",6,"gen_factor",1,8.07911713854177,8.07911713854177,5.57834767795017e+31,0,"NoError_anova",17249
"10055",7,"exp_env_factor:gen_factor",1,13.0692583702236,13.0692583702236,9.02386558232609e+31,0,"NoError_anova",17249
"10056",8,"Residuals",28,4.05523809090176e-30,1.4482993181792e-31,NA,NA,"NoError_anova",17249
"10057",1,"exp_env_factor",1,7.47358865352328,7.47358865352328,9.05725684030039,0.0054864632593277,"Raw_anova",17250
"10058",2,"gen_factor",1,20.7081398233311,20.7081398233311,25.0962355248628,2.70138445760502e-05,"Raw_anova",17250
"10059",3,"exp_env_factor:gen_factor",1,13.0782091002491,13.0782091002491,15.8495074218819,0.000441987742143443,"Raw_anova",17250
"10060",4,"Residuals",28,23.1041788908474,0.825149246101694,NA,NA,"Raw_anova",17250
"10061",5,"exp_env_factor",1,1.40431551125083,1.40431551125083,3.04107251681458e+30,0,"NoError_anova",17250
"10062",6,"gen_factor",1,5.9860138186291,5.9860138186291,1.29628291956207e+31,0,"NoError_anova",17250
"10063",7,"exp_env_factor:gen_factor",1,16.60967067012,16.60967067012,3.59685644597436e+31,0,"NoError_anova",17250
"10064",8,"Residuals",28,1.29299232746381e-29,4.61782974094219e-31,NA,NA,"NoError_anova",17250
"10065",1,"exp_env_factor",3,30.7478108192244,10.2492702730748,9.07487873385728,1.98645616593125e-05,"Raw_anova",17251
