"","row","n_pop","sample_size","std_dev","n_env","delta_env","delta_gen","interaction","replicate","env_scenario","seed","total_samples"
"18099",25491,16,8,1,2,0,0.868523197714239,0,3,2,19579381,256
"18100",25492,8,2,1,2,0,0.754398348741233,0,3,2,61248085,32
"18101",25493,4,8,1,2,0,-0.0449992720969021,0,3,2,21951213,64
"18102",25494,8,4,1,2,0,0.566472405567765,0,3,2,92827127,64
"18103",25495,8,2,1,2,0,-0.516159423626959,0,3,2,29330895,32
"18104",25496,8,8,1,2,0,0.610330245923251,0,3,2,51273024,128
"18105",25497,16,2,1,2,0,0.471372653730214,0,3,2,77839860,64
"18106",25498,4,4,1,2,0,-0.713340649846941,0,3,2,3842227,32
"18107",25499,4,4,1,2,0,-0.439625599887222,0,3,2,987697,32
"18108",25500,16,2,1,2,0,0.699756210669875,0,3,2,73886737,64
"18109",25501,8,2,1,2,0,0.786352630704641,0,3,2,2057817,32
"18110",25503,16,4,1,2,0,-0.801173735875636,0,3,2,38303690,128
"18111",25504,16,2,1,2,0,0.844977139960974,0,3,2,36610080,64
"18112",25505,16,2,1,2,0,-0.477087757084519,0,3,2,38620114,64
"18113",25506,16,8,1,2,0,-0.643951113335788,0,3,2,95996414,256
"18114",25508,8,2,1,2,0,0.855601900722831,0,3,2,74163066,32
"18115",25509,4,16,1,2,0,0.150942995212972,0,3,2,77461842,128
"18116",25510,8,4,1,2,0,-0.342383512761444,0,3,2,90013227,64
"18117",25511,8,16,1,2,0,-0.144040578976274,0,3,2,32670113,256
"18118",25512,8,8,1,2,0,0.326180526521057,0,3,2,25457639,128
"18119",25513,4,2,0.5,2,0.26033108967761,-0.694158702002064,0.5,4,2,99099022,16
"18120",25514,4,2,0.5,2,0.245287509319722,-0.694158702002064,0.5,4,2,79531429,16
"18121",25515,4,2,0.5,2,0.416194760704339,-0.694158702002064,0.5,4,2,4380934,16
"18122",25516,4,2,0.5,2,0.231693308172513,-0.694158702002064,0.5,4,2,4620688,16
"18123",25517,4,2,0.5,2,0.603305744871044,-0.694158702002064,0.5,4,2,27510970,16
"18124",25518,4,2,0.5,2,0.608791209172052,-0.694158702002064,0.5,4,2,31311910,16
"18125",25519,4,2,0.5,2,0.974248995986766,-0.694158702002064,0.5,4,2,69097544,16
"18126",25520,4,2,0.5,2,0.980445263880955,-0.694158702002064,0.5,4,2,33564286,16
"18127",25521,4,2,0.5,2,0.26033108967761,-0.364798117291571,0.5,4,2,53887169,16
"18128",25522,4,2,0.5,2,0.245287509319722,-0.364798117291571,0.5,4,2,53578873,16
"18129",25523,4,2,0.5,2,0.416194760704339,-0.364798117291571,0.5,4,2,26610110,16
"18130",25524,4,2,0.5,2,0.231693308172513,-0.364798117291571,0.5,4,2,51319949,16
"18131",25525,4,2,0.5,2,0.603305744871044,-0.364798117291571,0.5,4,2,82357103,16
"18132",25526,4,2,0.5,2,0.608791209172052,-0.364798117291571,0.5,4,2,44164360,16
"18133",25527,4,2,0.5,2,0.974248995986766,-0.364798117291571,0.5,4,2,52179481,16
"18134",25528,4,2,0.5,2,0.980445263880955,-0.364798117291571,0.5,4,2,97626624,16
"18135",25529,4,2,0.5,2,0.26033108967761,0.102558656108303,0.5,4,2,75151879,16
"18136",25530,4,2,0.5,2,0.245287509319722,0.102558656108303,0.5,4,2,42755328,16
"18137",25531,4,2,0.5,2,0.416194760704339,0.102558656108303,0.5,4,2,85983504,16
"18138",25532,4,2,0.5,2,0.231693308172513,0.102558656108303,0.5,4,2,44181904,16
"18139",25533,4,2,0.5,2,0.603305744871044,0.102558656108303,0.5,4,2,69992831,16
"18140",25534,4,2,0.5,2,0.608791209172052,0.102558656108303,0.5,4,2,11501795,16
"18141",25535,4,2,0.5,2,0.974248995986766,0.102558656108303,0.5,4,2,21715233,16
"18142",25536,4,2,0.5,2,0.980445263880955,0.102558656108303,0.5,4,2,47656405,16
"18143",25537,4,2,0.5,2,0.26033108967761,-0.895888744907351,0.5,4,2,43525133,16
"18144",25538,4,2,0.5,2,0.245287509319722,-0.895888744907351,0.5,4,2,35050594,16
"18145",25539,4,2,0.5,2,0.416194760704339,-0.895888744907351,0.5,4,2,50719187,16
"18146",25540,4,2,0.5,2,0.231693308172513,-0.895888744907351,0.5,4,2,64273669,16
"18147",25541,4,2,0.5,2,0.603305744871044,-0.895888744907351,0.5,4,2,53915324,16
"18148",25542,4,2,0.5,2,0.608791209172052,-0.895888744907351,0.5,4,2,32033486,16
"18149",25543,4,2,0.5,2,0.974248995986766,-0.895888744907351,0.5,4,2,97982846,16
"18150",25544,4,2,0.5,2,0.980445263880955,-0.895888744907351,0.5,4,2,43728077,16
"18151",25545,4,2,0.5,2,0.26033108967761,0.849490909005707,0.5,4,2,83297906,16
"18152",25546,4,2,0.5,2,0.245287509319722,0.849490909005707,0.5,4,2,18451272,16
"18153",25547,4,2,0.5,2,0.416194760704339,0.849490909005707,0.5,4,2,89321457,16
"18154",25548,4,2,0.5,2,0.231693308172513,0.849490909005707,0.5,4,2,62564515,16
"18155",25549,4,2,0.5,2,0.603305744871044,0.849490909005707,0.5,4,2,69055522,16
"18156",25550,4,2,0.5,2,0.608791209172052,0.849490909005707,0.5,4,2,35115553,16
"18157",25551,4,2,0.5,2,0.974248995986766,0.849490909005707,0.5,4,2,19385370,16
"18158",25552,4,2,0.5,2,0.980445263880955,0.849490909005707,0.5,4,2,69784405,16
"18159",25553,4,2,0.5,2,0.26033108967761,0.00279748523052981,0.5,4,2,47914811,16
"18160",25554,4,2,0.5,2,0.245287509319722,0.00279748523052981,0.5,4,2,35700661,16
"18161",25555,4,2,0.5,2,0.416194760704339,0.00279748523052981,0.5,4,2,41126758,16
"18162",25556,4,2,0.5,2,0.231693308172513,0.00279748523052981,0.5,4,2,72723881,16
"18163",25557,4,2,0.5,2,0.603305744871044,0.00279748523052981,0.5,4,2,8875685,16
"18164",25558,4,2,0.5,2,0.608791209172052,0.00279748523052981,0.5,4,2,59520464,16
"18165",25559,4,2,0.5,2,0.974248995986766,0.00279748523052981,0.5,4,2,45475595,16
"18166",25560,4,2,0.5,2,0.980445263880955,0.00279748523052981,0.5,4,2,58098374,16
"18167",25561,4,2,0.5,2,0.26033108967761,-0.694158702002064,4,4,2,91862111,16
"18168",25562,4,2,0.5,2,0.245287509319722,-0.694158702002064,4,4,2,4175628,16
"18169",25563,4,2,0.5,2,0.416194760704339,-0.694158702002064,4,4,2,91870527,16
"18170",25564,4,2,0.5,2,0.231693308172513,-0.694158702002064,4,4,2,57322460,16
"18171",25565,4,2,0.5,2,0.603305744871044,-0.694158702002064,4,4,2,22017043,16
"18172",25566,4,2,0.5,2,0.608791209172052,-0.694158702002064,4,4,2,2370971,16
"18173",25567,4,2,0.5,2,0.974248995986766,-0.694158702002064,4,4,2,19428424,16
"18174",25568,4,2,0.5,2,0.980445263880955,-0.694158702002064,4,4,2,33667540,16
"18175",25569,4,2,0.5,2,0.26033108967761,-0.364798117291571,4,4,2,79130906,16
"18176",25570,4,2,0.5,2,0.245287509319722,-0.364798117291571,4,4,2,32709324,16
"18177",25571,4,2,0.5,2,0.416194760704339,-0.364798117291571,4,4,2,55908586,16
"18178",25572,4,2,0.5,2,0.231693308172513,-0.364798117291571,4,4,2,82073110,16
"18179",25573,4,2,0.5,2,0.603305744871044,-0.364798117291571,4,4,2,29454478,16
"18180",25574,4,2,0.5,2,0.608791209172052,-0.364798117291571,4,4,2,15000849,16
"18181",25575,4,2,0.5,2,0.974248995986766,-0.364798117291571,4,4,2,9890666,16
"18182",25576,4,2,0.5,2,0.980445263880955,-0.364798117291571,4,4,2,19569792,16
"18183",25577,4,2,0.5,2,0.26033108967761,0.102558656108303,4,4,2,65596883,16
"18184",25578,4,2,0.5,2,0.245287509319722,0.102558656108303,4,4,2,15295673,16
"18185",25579,4,2,0.5,2,0.416194760704339,0.102558656108303,4,4,2,98255714,16
"18186",25580,4,2,0.5,2,0.231693308172513,0.102558656108303,4,4,2,907376,16
"18187",25581,4,2,0.5,2,0.603305744871044,0.102558656108303,4,4,2,78429963,16
"18188",25582,4,2,0.5,2,0.608791209172052,0.102558656108303,4,4,2,93974977,16
"18189",25583,4,2,0.5,2,0.974248995986766,0.102558656108303,4,4,2,99862312,16
"18190",25584,4,2,0.5,2,0.980445263880955,0.102558656108303,4,4,2,75993525,16
"18191",25585,4,2,0.5,2,0.26033108967761,-0.895888744907351,4,4,2,87449299,16
"18192",25586,4,2,0.5,2,0.245287509319722,-0.895888744907351,4,4,2,93863660,16
"18193",25587,4,2,0.5,2,0.416194760704339,-0.895888744907351,4,4,2,61418057,16
"18194",25588,4,2,0.5,2,0.231693308172513,-0.895888744907351,4,4,2,65125780,16
"18195",25589,4,2,0.5,2,0.603305744871044,-0.895888744907351,4,4,2,62249387,16
"18196",25590,4,2,0.5,2,0.608791209172052,-0.895888744907351,4,4,2,89419660,16
"18197",25591,4,2,0.5,2,0.974248995986766,-0.895888744907351,4,4,2,47569597,16
"18198",25592,4,2,0.5,2,0.980445263880955,-0.895888744907351,4,4,2,82642153,16
"18199",25593,4,2,0.5,2,0.26033108967761,0.849490909005707,4,4,2,94438995,16
"18200",25594,4,2,0.5,2,0.245287509319722,0.849490909005707,4,4,2,41526673,16
"18201",25595,4,2,0.5,2,0.416194760704339,0.849490909005707,4,4,2,6811218,16
"18202",25596,4,2,0.5,2,0.231693308172513,0.849490909005707,4,4,2,31905879,16
"18203",25597,4,2,0.5,2,0.603305744871044,0.849490909005707,4,4,2,26852132,16
"18204",25598,4,2,0.5,2,0.608791209172052,0.849490909005707,4,4,2,49871447,16
"18205",25599,4,2,0.5,2,0.974248995986766,0.849490909005707,4,4,2,73322960,16
"18206",25600,4,2,0.5,2,0.980445263880955,0.849490909005707,4,4,2,81189442,16
"18207",25601,4,2,0.5,2,0.26033108967761,0.00279748523052981,4,4,2,41980560,16
"18208",25602,4,2,0.5,2,0.245287509319722,0.00279748523052981,4,4,2,87258022,16
"18209",25603,4,2,0.5,2,0.416194760704339,0.00279748523052981,4,4,2,21812829,16
"18210",25604,4,2,0.5,2,0.231693308172513,0.00279748523052981,4,4,2,30402184,16
"18211",25605,4,2,0.5,2,0.603305744871044,0.00279748523052981,4,4,2,76440825,16
"18212",25606,4,2,0.5,2,0.608791209172052,0.00279748523052981,4,4,2,78807,16
"18213",25607,4,2,0.5,2,0.974248995986766,0.00279748523052981,4,4,2,66334719,16
"18214",25608,4,2,0.5,2,0.980445263880955,0.00279748523052981,4,4,2,66151778,16
"18215",25609,8,2,0.5,2,0.0903104914887439,-0.516354695857068,0.5,4,2,29952159,32
"18216",25610,8,2,0.5,2,0.312114479783144,-0.516354695857068,0.5,4,2,64578222,32
"18217",25611,8,2,0.5,2,0.320851081166587,-0.516354695857068,0.5,4,2,70408779,32
"18218",25612,8,2,0.5,2,0.493689038679792,-0.516354695857068,0.5,4,2,87212552,32
"18219",25613,8,2,0.5,2,0.502741150555415,-0.516354695857068,0.5,4,2,35661137,32
"18220",25614,8,2,0.5,2,0.637790378528178,-0.516354695857068,0.5,4,2,1152040,32
"18221",25615,8,2,0.5,2,0.979061032447754,-0.516354695857068,0.5,4,2,23279436,32
"18222",25616,8,2,0.5,2,0.804199991025106,-0.516354695857068,0.5,4,2,62522463,32
"18223",25617,8,2,0.5,2,0.0903104914887439,-0.648562460964014,0.5,4,2,70099702,32
"18224",25618,8,2,0.5,2,0.312114479783144,-0.648562460964014,0.5,4,2,79840178,32
"18225",25619,8,2,0.5,2,0.320851081166587,-0.648562460964014,0.5,4,2,79513542,32
"18226",25620,8,2,0.5,2,0.493689038679792,-0.648562460964014,0.5,4,2,5826002,32
"18227",25621,8,2,0.5,2,0.502741150555415,-0.648562460964014,0.5,4,2,85186385,32
"18228",25622,8,2,0.5,2,0.637790378528178,-0.648562460964014,0.5,4,2,42464350,32
"18229",25623,8,2,0.5,2,0.979061032447754,-0.648562460964014,0.5,4,2,11745493,32
"18230",25624,8,2,0.5,2,0.804199991025106,-0.648562460964014,0.5,4,2,60647910,32
"18231",25625,8,2,0.5,2,0.0903104914887439,-0.18776448263831,0.5,4,2,62243782,32
"18232",25626,8,2,0.5,2,0.312114479783144,-0.18776448263831,0.5,4,2,96116486,32
"18233",25627,8,2,0.5,2,0.320851081166587,-0.18776448263831,0.5,4,2,24530112,32
"18234",25628,8,2,0.5,2,0.493689038679792,-0.18776448263831,0.5,4,2,69847984,32
"18235",25629,8,2,0.5,2,0.502741150555415,-0.18776448263831,0.5,4,2,69128432,32
"18236",25630,8,2,0.5,2,0.637790378528178,-0.18776448263831,0.5,4,2,52774757,32
"18237",25631,8,2,0.5,2,0.979061032447754,-0.18776448263831,0.5,4,2,27728999,32
"18238",25632,8,2,0.5,2,0.804199991025106,-0.18776448263831,0.5,4,2,31520785,32
"18239",25633,8,2,0.5,2,0.0903104914887439,-0.168160753770731,0.5,4,2,3805721,32
"18240",25634,8,2,0.5,2,0.312114479783144,-0.168160753770731,0.5,4,2,1911227,32
"18241",25635,8,2,0.5,2,0.320851081166587,-0.168160753770731,0.5,4,2,93894324,32
"18242",25636,8,2,0.5,2,0.493689038679792,-0.168160753770731,0.5,4,2,29953171,32
"18243",25637,8,2,0.5,2,0.502741150555415,-0.168160753770731,0.5,4,2,99894872,32
"18244",25638,8,2,0.5,2,0.637790378528178,-0.168160753770731,0.5,4,2,61894849,32
"18245",25639,8,2,0.5,2,0.979061032447754,-0.168160753770731,0.5,4,2,16525302,32
"18246",25640,8,2,0.5,2,0.804199991025106,-0.168160753770731,0.5,4,2,21623783,32
"18247",25641,8,2,0.5,2,0.0903104914887439,0.749805694982277,0.5,4,2,79948775,32
"18248",25642,8,2,0.5,2,0.312114479783144,0.749805694982277,0.5,4,2,78273518,32
"18249",25643,8,2,0.5,2,0.320851081166587,0.749805694982277,0.5,4,2,51898536,32
"18250",25644,8,2,0.5,2,0.493689038679792,0.749805694982277,0.5,4,2,25824733,32
"18251",25645,8,2,0.5,2,0.502741150555415,0.749805694982277,0.5,4,2,10593982,32
"18252",25646,8,2,0.5,2,0.637790378528178,0.749805694982277,0.5,4,2,37805700,32
"18253",25647,8,2,0.5,2,0.979061032447754,0.749805694982277,0.5,4,2,38466307,32
"18254",25648,8,2,0.5,2,0.804199991025106,0.749805694982277,0.5,4,2,54837424,32
"18255",25649,8,2,0.5,2,0.0903104914887439,0.526107808464475,0.5,4,2,61271944,32
"18256",25650,8,2,0.5,2,0.312114479783144,0.526107808464475,0.5,4,2,72423058,32
"18257",25651,8,2,0.5,2,0.320851081166587,0.526107808464475,0.5,4,2,88354408,32
"18258",25652,8,2,0.5,2,0.493689038679792,0.526107808464475,0.5,4,2,81055597,32
"18259",25653,8,2,0.5,2,0.502741150555415,0.526107808464475,0.5,4,2,32573670,32
"18260",25654,8,2,0.5,2,0.637790378528178,0.526107808464475,0.5,4,2,89360631,32
"18261",25655,8,2,0.5,2,0.979061032447754,0.526107808464475,0.5,4,2,61000903,32
"18262",25656,8,2,0.5,2,0.804199991025106,0.526107808464475,0.5,4,2,14376983,32
"18263",25657,8,2,0.5,2,0.0903104914887439,-0.516354695857068,8,4,2,19016809,32
"18264",25658,8,2,0.5,2,0.312114479783144,-0.516354695857068,8,4,2,3539735,32
"18265",25659,8,2,0.5,2,0.320851081166587,-0.516354695857068,8,4,2,92610198,32
"18266",25660,8,2,0.5,2,0.493689038679792,-0.516354695857068,8,4,2,84313223,32
"18267",25661,8,2,0.5,2,0.502741150555415,-0.516354695857068,8,4,2,94947663,32
"18268",25662,8,2,0.5,2,0.637790378528178,-0.516354695857068,8,4,2,19019546,32
"18269",25663,8,2,0.5,2,0.979061032447754,-0.516354695857068,8,4,2,23170410,32
"18270",25664,8,2,0.5,2,0.804199991025106,-0.516354695857068,8,4,2,85523750,32
"18271",25665,8,2,0.5,2,0.0903104914887439,-0.648562460964014,8,4,2,99492341,32
"18272",25666,8,2,0.5,2,0.312114479783144,-0.648562460964014,8,4,2,53293614,32
"18273",25667,8,2,0.5,2,0.320851081166587,-0.648562460964014,8,4,2,85807355,32
"18274",25668,8,2,0.5,2,0.493689038679792,-0.648562460964014,8,4,2,43613810,32
"18275",25669,8,2,0.5,2,0.502741150555415,-0.648562460964014,8,4,2,31068397,32
"18276",25670,8,2,0.5,2,0.637790378528178,-0.648562460964014,8,4,2,37938664,32
"18277",25671,8,2,0.5,2,0.979061032447754,-0.648562460964014,8,4,2,28999616,32
"18278",25672,8,2,0.5,2,0.804199991025106,-0.648562460964014,8,4,2,75280237,32
"18279",25673,8,2,0.5,2,0.0903104914887439,-0.18776448263831,8,4,2,51254838,32
"18280",25674,8,2,0.5,2,0.312114479783144,-0.18776448263831,8,4,2,98484754,32
"18281",25675,8,2,0.5,2,0.320851081166587,-0.18776448263831,8,4,2,11191250,32
"18282",25676,8,2,0.5,2,0.493689038679792,-0.18776448263831,8,4,2,41631963,32
"18283",25677,8,2,0.5,2,0.502741150555415,-0.18776448263831,8,4,2,65170706,32
"18284",25678,8,2,0.5,2,0.637790378528178,-0.18776448263831,8,4,2,76019807,32
"18285",25679,8,2,0.5,2,0.979061032447754,-0.18776448263831,8,4,2,12946797,32
"18286",25680,8,2,0.5,2,0.804199991025106,-0.18776448263831,8,4,2,97814073,32
"18287",25681,8,2,0.5,2,0.0903104914887439,-0.168160753770731,8,4,2,74929121,32
"18288",25682,8,2,0.5,2,0.312114479783144,-0.168160753770731,8,4,2,78721225,32
"18289",25683,8,2,0.5,2,0.320851081166587,-0.168160753770731,8,4,2,74611199,32
"18290",25684,8,2,0.5,2,0.493689038679792,-0.168160753770731,8,4,2,17757572,32
"18291",25685,8,2,0.5,2,0.502741150555415,-0.168160753770731,8,4,2,95649123,32
"18292",25686,8,2,0.5,2,0.637790378528178,-0.168160753770731,8,4,2,5861843,32
"18293",25687,8,2,0.5,2,0.979061032447754,-0.168160753770731,8,4,2,71292934,32
"18294",25688,8,2,0.5,2,0.804199991025106,-0.168160753770731,8,4,2,71953643,32
"18295",25689,8,2,0.5,2,0.0903104914887439,0.749805694982277,8,4,2,96085261,32
"18296",25690,8,2,0.5,2,0.312114479783144,0.749805694982277,8,4,2,51927505,32
"18297",25691,8,2,0.5,2,0.320851081166587,0.749805694982277,8,4,2,95927970,32
"18298",25692,8,2,0.5,2,0.493689038679792,0.749805694982277,8,4,2,10181445,32
"18299",25693,8,2,0.5,2,0.502741150555415,0.749805694982277,8,4,2,92227359,32
"18300",25694,8,2,0.5,2,0.637790378528178,0.749805694982277,8,4,2,34378937,32
"18301",25695,8,2,0.5,2,0.979061032447754,0.749805694982277,8,4,2,23672000,32
"18302",25696,8,2,0.5,2,0.804199991025106,0.749805694982277,8,4,2,8664756,32
"18303",25697,8,2,0.5,2,0.0903104914887439,0.526107808464475,8,4,2,18345211,32
"18304",25698,8,2,0.5,2,0.312114479783144,0.526107808464475,8,4,2,35035965,32
"18305",25699,8,2,0.5,2,0.320851081166587,0.526107808464475,8,4,2,5731394,32
"18306",25700,8,2,0.5,2,0.493689038679792,0.526107808464475,8,4,2,634028,32
"18307",25701,8,2,0.5,2,0.502741150555415,0.526107808464475,8,4,2,67524009,32
"18308",25702,8,2,0.5,2,0.637790378528178,0.526107808464475,8,4,2,24019459,32
"18309",25703,8,2,0.5,2,0.979061032447754,0.526107808464475,8,4,2,72615183,32
"18310",25704,8,2,0.5,2,0.804199991025106,0.526107808464475,8,4,2,86054204,32
"18311",25705,16,2,0.5,2,0.117378839216531,-1.07884311807778,0.5,4,2,41704772,64
"18312",25706,16,2,0.5,2,0.408369436121299,-1.07884311807778,0.5,4,2,27859813,64
"18313",25707,16,2,0.5,2,0.485749787938428,-1.07884311807778,0.5,4,2,95944339,64
"18314",25708,16,2,0.5,2,0.471388304355376,-1.07884311807778,0.5,4,2,64693151,64
"18315",25709,16,2,0.5,2,0.466890373579451,-1.07884311807778,0.5,4,2,35096883,64
"18316",25710,16,2,0.5,2,0.675470131765224,-1.07884311807778,0.5,4,2,58471871,64
"18317",25711,16,2,0.5,2,0.712095269305846,-1.07884311807778,0.5,4,2,19576450,64
"18318",25712,16,2,0.5,2,0.851676723983346,-1.07884311807778,0.5,4,2,18165328,64
"18319",25713,16,2,0.5,2,0.117378839216531,0.0888198327918343,0.5,4,2,99437884,64
"18320",25714,16,2,0.5,2,0.408369436121299,0.0888198327918343,0.5,4,2,72114452,64
"18321",25715,16,2,0.5,2,0.485749787938428,0.0888198327918343,0.5,4,2,96841147,64
"18322",25716,16,2,0.5,2,0.471388304355376,0.0888198327918343,0.5,4,2,15474717,64
"18323",25717,16,2,0.5,2,0.466890373579451,0.0888198327918343,0.5,4,2,30632533,64
"18324",25718,16,2,0.5,2,0.675470131765224,0.0888198327918343,0.5,4,2,80588842,64
"18325",25719,16,2,0.5,2,0.712095269305846,0.0888198327918343,0.5,4,2,13762657,64
"18326",25720,16,2,0.5,2,0.851676723983346,0.0888198327918343,0.5,4,2,69388245,64
"18327",25721,16,2,0.5,2,0.117378839216531,-0.262823230431575,0.5,4,2,76747342,64
"18328",25722,16,2,0.5,2,0.408369436121299,-0.262823230431575,0.5,4,2,74473637,64
"18329",25723,16,2,0.5,2,0.485749787938428,-0.262823230431575,0.5,4,2,99570017,64
"18330",25724,16,2,0.5,2,0.471388304355376,-0.262823230431575,0.5,4,2,12559792,64
"18331",25725,16,2,0.5,2,0.466890373579451,-0.262823230431575,0.5,4,2,78105187,64
"18332",25726,16,2,0.5,2,0.675470131765224,-0.262823230431575,0.5,4,2,36770270,64
"18333",25727,16,2,0.5,2,0.712095269305846,-0.262823230431575,0.5,4,2,3431194,64
"18334",25728,16,2,0.5,2,0.851676723983346,-0.262823230431575,0.5,4,2,26437372,64
"18335",25729,16,2,0.5,2,0.117378839216531,-0.126538819638591,0.5,4,2,86726485,64
"18336",25730,16,2,0.5,2,0.408369436121299,-0.126538819638591,0.5,4,2,17710642,64
"18337",25731,16,2,0.5,2,0.485749787938428,-0.126538819638591,0.5,4,2,1533862,64
"18338",25732,16,2,0.5,2,0.471388304355376,-0.126538819638591,0.5,4,2,4834103,64
"18339",25733,16,2,0.5,2,0.466890373579451,-0.126538819638591,0.5,4,2,37618858,64
"18340",25734,16,2,0.5,2,0.675470131765224,-0.126538819638591,0.5,4,2,99383316,64
"18341",25735,16,2,0.5,2,0.712095269305846,-0.126538819638591,0.5,4,2,35974038,64
"18342",25736,16,2,0.5,2,0.851676723983346,-0.126538819638591,0.5,4,2,73563815,64
"18343",25737,16,2,0.5,2,0.117378839216531,-0.153747374536659,0.5,4,2,41389841,64
"18344",25738,16,2,0.5,2,0.408369436121299,-0.153747374536659,0.5,4,2,83841469,64
"18345",25739,16,2,0.5,2,0.485749787938428,-0.153747374536659,0.5,4,2,13589277,64
"18346",25740,16,2,0.5,2,0.471388304355376,-0.153747374536659,0.5,4,2,95165274,64
"18347",25741,16,2,0.5,2,0.466890373579451,-0.153747374536659,0.5,4,2,98230236,64
"18348",25742,16,2,0.5,2,0.675470131765224,-0.153747374536659,0.5,4,2,49478135,64
"18349",25743,16,2,0.5,2,0.712095269305846,-0.153747374536659,0.5,4,2,11171142,64
"18350",25744,16,2,0.5,2,0.851676723983346,-0.153747374536659,0.5,4,2,74423477,64
"18351",25745,16,2,0.5,2,0.117378839216531,-0.0538233840686623,0.5,4,2,7604009,64
"18352",25746,16,2,0.5,2,0.408369436121299,-0.0538233840686623,0.5,4,2,57118133,64
"18353",25747,16,2,0.5,2,0.485749787938428,-0.0538233840686623,0.5,4,2,65665512,64
"18354",25748,16,2,0.5,2,0.471388304355376,-0.0538233840686623,0.5,4,2,63646557,64
"18355",25749,16,2,0.5,2,0.466890373579451,-0.0538233840686623,0.5,4,2,35734686,64
"18356",25750,16,2,0.5,2,0.675470131765224,-0.0538233840686623,0.5,4,2,40951208,64
"18357",25751,16,2,0.5,2,0.712095269305846,-0.0538233840686623,0.5,4,2,80404320,64
"18358",25752,16,2,0.5,2,0.851676723983346,-0.0538233840686623,0.5,4,2,36812602,64
"18359",25753,16,2,0.5,2,0.117378839216531,-1.07884311807778,16,4,2,15025795,64
"18360",25754,16,2,0.5,2,0.408369436121299,-1.07884311807778,16,4,2,46446027,64
"18361",25755,16,2,0.5,2,0.485749787938428,-1.07884311807778,16,4,2,63778996,64
"18362",25756,16,2,0.5,2,0.471388304355376,-1.07884311807778,16,4,2,97850604,64
"18363",25757,16,2,0.5,2,0.466890373579451,-1.07884311807778,16,4,2,49565552,64
"18364",25758,16,2,0.5,2,0.675470131765224,-1.07884311807778,16,4,2,42700655,64
"18365",25759,16,2,0.5,2,0.712095269305846,-1.07884311807778,16,4,2,66669643,64
"18366",25760,16,2,0.5,2,0.851676723983346,-1.07884311807778,16,4,2,83911218,64
"18367",25761,16,2,0.5,2,0.117378839216531,0.0888198327918343,16,4,2,89177606,64
"18368",25762,16,2,0.5,2,0.408369436121299,0.0888198327918343,16,4,2,891193,64
"18369",25763,16,2,0.5,2,0.485749787938428,0.0888198327918343,16,4,2,29938991,64
"18370",25764,16,2,0.5,2,0.471388304355376,0.0888198327918343,16,4,2,89469389,64
"18371",25765,16,2,0.5,2,0.466890373579451,0.0888198327918343,16,4,2,55193173,64
"18372",25766,16,2,0.5,2,0.675470131765224,0.0888198327918343,16,4,2,38131112,64
"18373",25767,16,2,0.5,2,0.712095269305846,0.0888198327918343,16,4,2,84531359,64
"18374",25768,16,2,0.5,2,0.851676723983346,0.0888198327918343,16,4,2,26901944,64
"18375",25769,16,2,0.5,2,0.117378839216531,-0.262823230431575,16,4,2,8366776,64
"18376",25770,16,2,0.5,2,0.408369436121299,-0.262823230431575,16,4,2,41636902,64
"18377",25771,16,2,0.5,2,0.485749787938428,-0.262823230431575,16,4,2,26918680,64
"18378",25772,16,2,0.5,2,0.471388304355376,-0.262823230431575,16,4,2,74911659,64
"18379",25773,16,2,0.5,2,0.466890373579451,-0.262823230431575,16,4,2,2598702,64
"18380",25774,16,2,0.5,2,0.675470131765224,-0.262823230431575,16,4,2,51590106,64
"18381",25775,16,2,0.5,2,0.712095269305846,-0.262823230431575,16,4,2,73394242,64
"18382",25776,16,2,0.5,2,0.851676723983346,-0.262823230431575,16,4,2,65742802,64
"18383",25777,16,2,0.5,2,0.117378839216531,-0.126538819638591,16,4,2,81416093,64
"18384",25778,16,2,0.5,2,0.408369436121299,-0.126538819638591,16,4,2,89271113,64
"18385",25779,16,2,0.5,2,0.485749787938428,-0.126538819638591,16,4,2,30635249,64
"18386",25780,16,2,0.5,2,0.471388304355376,-0.126538819638591,16,4,2,31846703,64
"18387",25781,16,2,0.5,2,0.466890373579451,-0.126538819638591,16,4,2,17749684,64
"18388",25782,16,2,0.5,2,0.675470131765224,-0.126538819638591,16,4,2,70731254,64
"18389",25783,16,2,0.5,2,0.712095269305846,-0.126538819638591,16,4,2,46474813,64
"18390",25784,16,2,0.5,2,0.851676723983346,-0.126538819638591,16,4,2,18058880,64
"18391",25785,16,2,0.5,2,0.117378839216531,-0.153747374536659,16,4,2,72046732,64
"18392",25786,16,2,0.5,2,0.408369436121299,-0.153747374536659,16,4,2,61381333,64
"18393",25787,16,2,0.5,2,0.485749787938428,-0.153747374536659,16,4,2,77722529,64
"18394",25788,16,2,0.5,2,0.471388304355376,-0.153747374536659,16,4,2,10004420,64
"18395",25789,16,2,0.5,2,0.466890373579451,-0.153747374536659,16,4,2,26092624,64
"18396",25790,16,2,0.5,2,0.675470131765224,-0.153747374536659,16,4,2,89626705,64
"18397",25791,16,2,0.5,2,0.712095269305846,-0.153747374536659,16,4,2,96039431,64
"18398",25792,16,2,0.5,2,0.851676723983346,-0.153747374536659,16,4,2,51904288,64
"18399",25793,16,2,0.5,2,0.117378839216531,-0.0538233840686623,16,4,2,72958017,64
