"","row","n_pop","sample_size","std_dev","n_env","delta_env","delta_gen","interaction","errpop","replicate","env_scenario","seed","total_samples"
"10191",16241,2,4,0.5,2,0.772612422704697,0.142489698249847,1.7498335740529,0.119224462202923,1,2,24806498,16
"10192",16242,2,4,0.5,2,0.961084778187796,0.435911568813026,1.8975798166357,0.082670648263011,1,2,54860854,16
"10193",16243,2,4,0.5,2,0.434897376922891,0.125957193318754,0.858008623123169,0.0382282323656589,1,2,81727096,16
"10194",16244,2,4,0.5,2,0.861782085383311,-0.72183578228578,1.73663904611021,0.592631579738584,1,2,71435707,16
"10195",16245,2,4,0.5,2,0.177529495442286,0.588277279864997,0.113451585173607,0.411185233024044,1,2,66688348,16
"10196",16246,2,4,0.5,2,0.425848385319114,0.574007340706885,1.29980498366058,0.253789207614562,1,2,4493242,16
"10197",16247,2,4,0.5,2,0.682704486884177,-0.918994709849358,1.07241865713149,0.446835395948475,1,2,36170528,16
"10198",16248,2,4,0.5,2,0.649223784450442,-0.635192637797445,1.79137173527852,0.674126265422753,1,2,89091394,16
"10199",16249,2,4,0.5,2,0.610854648053646,-0.203929906245321,0.684228610713035,0.122465871146721,1,2,36933887,16
"10200",16250,2,4,0.5,2,0.32826626021415,-0.889229349326342,0.105036227032542,1.18218020018804,1,2,48122045,16
"10201",16251,4,4,0.5,4,0.171894117258489,0.00191401690244675,3.91894973581657,0.000356554074744889,1,2,97736122,64
"10202",16252,4,4,0.5,4,0.675863120006397,-0.678720319177955,1.67838693132391,0.272898225086348,1,2,61256038,64
"10203",16253,4,4,0.5,4,0.387812804896384,-0.206009452231228,1.81570264494978,0.0373266084942418,1,2,89307105,64
"10204",16254,4,4,0.5,4,0.242680882802233,-0.900923701003194,0.143880964044947,0.951275150766323,1,2,52625215,64
"10205",16255,4,4,0.5,4,0.229422906646505,0.581500461790711,0.00260914848186076,0.0293607947991409,1,2,24883310,64
"10206",16256,4,4,0.5,4,0.565058373147622,0.957109896466136,0.154840497351252,2.08561158243382,1,2,18600864,64
"10207",16257,4,4,0.5,4,0.192830915795639,0.359393784310669,0.218111166073941,0.197206566604533,1,2,80063589,64
"10208",16258,4,4,0.5,4,0.849352021235973,0.181977739557624,1.87434970505303,0.014941811955335,1,2,9126455,64
"10209",16259,4,4,0.5,4,0.770773660391569,0.774822864215821,0.11994144547265,0.314277353637913,1,2,83330711,64
"10210",16260,4,4,0.5,4,0.660401327069849,0.652273967862129,3.67269561439753,0.478127273604221,1,2,15563808,64
"10211",16261,4,4,0.5,4,0.684099004138261,0.60167631926015,0.323915311770979,0.403841462317676,1,2,93299641,64
"10212",16262,4,4,0.5,4,0.57329151337035,-0.0805168123915792,3.12141948752105,0.0653453394615055,1,2,84035451,64
"10213",16263,4,4,0.5,4,0.476579317357391,0.195919275749475,0.586883324151859,0.047926176214555,1,2,45996909,64
"10214",16264,4,4,0.5,4,0.933083573589101,0.479682750534266,0.76660163106164,0.0704641995660464,1,2,34065839,64
"10215",16265,4,4,0.5,4,0.0576691408641636,0.950551621150225,2.86841459712014,0.0153300267625578,1,2,97344049,64
"10216",16266,4,4,0.5,4,0.726571300299838,0.923305059317499,0.026155588789843,1.00043594695712,1,2,88573306,64
"10217",16267,4,4,0.5,4,0.277716775191948,-0.731685283593833,3.55085547501221,0.0591186741069283,1,2,27402498,64
"10218",16268,4,4,0.5,4,0.0400158872362226,0.940347930416465,1.45232735004975,0.015152839356036,1,2,92253465,64
"10219",16269,4,4,0.5,4,0.948413430247456,0.465085347183049,2.87793354317546,0.0935373556497752,1,2,38791243,64
"10220",16270,4,4,0.5,4,0.400072019547224,0.225024598650634,0.373678954888601,0.201255254387894,1,2,6435862,64
"10221",16271,4,4,0.5,4,0.500334902200848,-0.227278556674719,0.635728131171782,0.479081667193626,1,2,29164613,64
"10222",16272,4,4,0.5,4,0.761423638323322,0.609802574384958,0.926124818010721,0.0482372055830996,1,2,35079562,64
"10223",16273,4,4,0.5,4,0.443459975766018,0.124037161935121,1.46630372640444,0.0637460850581869,1,2,25415357,64
"10224",16274,4,4,0.5,4,0.0129027897492051,-0.682613026350737,0.0250660923286341,0.901164657158235,1,2,69377073,64
"10225",16275,4,4,0.5,4,0.0145746257621795,-0.6787891080603,0.518530685855076,0.00352659616061789,1,2,71553226,64
"10226",16276,4,4,0.5,4,0.769926829263568,-0.40469715744257,2.25449045887217,0.570131363466561,1,2,65299250,64
"10227",16277,4,4,0.5,4,0.705272572347894,-0.968105997424573,2.03829203825444,0.145179297044738,1,2,25558280,64
"10228",16278,4,4,0.5,4,0.553244565380737,0.646878140512854,1.38678228443721,0.125305723483151,1,2,71815735,64
"10229",16279,4,4,0.5,4,0.0104928775690496,-0.0382091701030731,0.851690661436878,0.0135319015291154,1,2,83720366,64
"10230",16280,4,4,0.5,4,0.975152428960428,-0.954523132182658,3.30542601831257,1.33492102110997,1,2,366537,64
"10231",16281,4,4,0.5,4,0.791651606792584,0.417260954622179,3.35488127125427,0.854421394111952,1,2,92160539,64
"10232",16282,4,4,0.5,4,0.612103592604399,0.382521179970354,2.13583782548085,0.74730786986378,1,2,87722436,64
"10233",16283,4,4,0.5,4,0.325537160970271,-0.721837207209319,1.46895492930431,0.778815037959147,1,2,93887404,64
"10234",16284,4,4,0.5,4,0.690892826765776,-0.354188983794302,3.33131405850872,0.306478968983795,1,2,35219668,64
"10235",16285,4,4,0.5,4,0.179230245528743,-0.311395222321153,1.47546547538834,0.262377646433875,1,2,4544713,64
"10236",16286,4,4,0.5,4,0.0671928194351494,-0.405152118299156,3.4209528141655,0.159150271506635,1,2,48766818,64
"10237",16287,4,4,0.5,4,0.967614587862045,0.00102957338094711,0.229374512375798,8.46363995617741e-06,1,2,63646827,64
"10238",16288,4,4,0.5,4,0.384908693144098,-0.604345177300274,0.961880298277829,0.278041227416773,1,2,30617544,64
"10239",16289,4,4,0.5,4,0.243636137340218,0.649011069908738,0.730431326460093,0.71362857524166,1,2,7962526,64
"10240",16290,4,4,0.5,4,0.0958370789885521,0.594876957591623,2.81301507120952,0.228771293237009,1,2,90085731,64
"10241",16291,4,4,0.5,4,0.617162650451064,-0.078285385388881,0.24755807451671,0.0855125402463436,1,2,96363205,64
"10242",16292,4,4,0.5,4,0.913740154122934,0.142430597450584,0.981187782983761,0.011813336156243,1,2,83087443,64
"10243",16293,4,4,0.5,4,0.383842607028782,0.223550843074918,0.783794700806029,0.179960694240578,1,2,75450864,64
"10244",16294,4,4,0.5,4,0.272014782996848,0.629328405484557,1.45667446424952,0.207756087602396,1,2,88629561,64
"10245",16295,4,4,0.5,4,0.973449493991211,-0.458006270695478,1.95314645022154,0.271849517278612,1,2,31102871,64
"10246",16296,4,4,0.5,4,0.188899083994329,0.473995944019407,1.27826655613957,0.127646809125638,1,2,54366482,64
"10247",16297,4,4,0.5,4,0.0548075728584081,0.786818348336965,0.129565934834536,0.244204373794095,1,2,52104907,64
"10248",16298,4,4,0.5,4,0.309411651687697,0.358374289236963,0.8583525214158,0.00624273317690311,1,2,72900100,64
"10249",16299,4,4,0.5,4,0.742951426655054,-0.94660174427554,0.0395022919168696,2.67377509745136,1,2,76545658,64
"10250",16300,4,4,0.5,4,0.900846843374893,0.073908403981477,3.28381073800847,0.0238961906953991,1,2,30391178,64
"10251",16301,8,4,0.5,8,0.300786559004337,-0.523352636024356,0.113028758331202,0.825308071842714,1,2,97481051,256
"10252",16302,8,4,0.5,8,0.0481084838975221,0.869681814685464,1.95500619004015,0.724076363711685,1,2,10922467,256
"10253",16303,8,4,0.5,8,0.277144112624228,-0.465388963930309,1.44846798369894,0.710308692511292,1,2,21734894,256
"10254",16304,8,4,0.5,8,0.236263057915494,-0.931686069816351,0.558270626354497,0.418499796363248,1,2,51105777,256
"10255",16305,8,4,0.5,8,0.827188584022224,-0.298491883091629,0.232615979253314,0.00439749086062429,1,2,71963715,256
"10256",16306,8,4,0.5,8,0.707085037371144,0.413288393523544,1.78355048025493,0.200217468485993,1,2,19032725,256
"10257",16307,8,4,0.5,8,0.144881379092112,0.359955025371164,1.5356913509639,0.12289203757558,1,2,1591864,256
"10258",16308,8,4,0.5,8,0.0502743052784353,-0.119862173683941,1.84851263730088,0.095153318419149,1,2,43973311,256
"10259",16309,8,4,0.5,8,0.48527979850769,-0.814303064718843,0.325927297710441,0.168070588054056,1,2,95949309,256
"10260",16310,8,4,0.5,8,0.921724904561415,-0.119969916529953,1.3219154150621,0.0326945169454853,1,2,66062675,256
"10261",16311,8,4,0.5,8,0.419831715757027,-0.0223914552479982,2.41933034360409,0.0231138636550614,1,2,14502728,256
"10262",16312,8,4,0.5,8,0.440853546373546,0.784093647263944,0.454270740984939,0.230681719035633,1,2,63828660,256
"10263",16313,8,4,0.5,8,0.632820111699402,0.0043724630959332,0.0609809392178431,0.0028230228207354,1,2,74735023,256
"10264",16314,8,4,0.5,8,0.168595972238109,-0.00591299962252378,1.1688811064302,0.00097270133884629,1,2,13214324,256
"10265",16315,8,4,0.5,8,0.640396937029436,0.0799557589925826,1.84816441847244,0.00538331900908129,1,2,79518889,256
"10266",16316,8,4,0.5,8,0.813437606906518,-0.04334218474105,2.83683431660756,0.0436457178648609,1,2,47531523,256
"10267",16317,8,4,0.5,8,0.277734056347981,-0.483501893933862,4.15812044683844,0.345485936855991,1,2,39639296,256
"10268",16318,8,4,0.5,8,0.299205831019208,0.599100370891392,6.61980396416038,0.482049210079214,1,2,63639198,256
"10269",16319,8,4,0.5,8,0.713601662078872,-0.229607921093702,1.6822723967582,0.0523615235998419,1,2,90159455,256
"10270",16320,8,4,0.5,8,0.80679122521542,-0.213779598008841,1.06997633724473,0.0219437725124736,1,2,38881905,256
"10271",16321,8,4,0.5,8,0.318476218031719,0.510975284967571,1.06183152955724,0.198384224555447,1,2,69234893,256
"10272",16322,8,4,0.5,8,0.148690901463851,0.479363317135721,0.0189637574274093,0.24869716606208,1,2,55331091,256
"10273",16323,8,4,0.5,8,0.61960295191966,-0.0999859250150621,2.6888970755972,0.110704739424647,1,2,390536,256
"10274",16324,8,4,0.5,8,0.896122235804796,-0.689865302294493,6.57164955884218,1.43297789273329,1,2,80339033,256
"10275",16325,8,4,0.5,8,0.181371652986854,-0.49186404235661,5.04647883353755,0.454965086149467,1,2,70337388,256
"10276",16326,8,4,0.5,8,0.789596305927262,-0.344263313803822,5.27773300092667,0.0706301670880285,1,2,97714047,256
"10277",16327,8,4,0.5,8,0.559168189996853,-0.87447848636657,0.915022504939698,0.482733046921664,1,2,65115744,256
"10278",16328,8,4,0.5,8,0.330627019284293,-0.945670868270099,3.31607434246689,1.04848258227324,1,2,87063848,256
"10279",16329,8,4,0.5,8,0.623991864267737,-0.0196951627731323,1.08804892882006,0.000280209841174076,1,2,84073087,256
"10280",16330,8,4,0.5,8,0.875076300697401,0.251378464512527,6.83414622955024,0.0707036333584716,1,2,69936032,256
"10281",16331,8,4,0.5,8,0.160121013876051,0.507382825482637,1.89014729647897,0.391275405467234,1,2,77811766,256
"10282",16332,8,4,0.5,8,0.0518975697923452,-0.451686438173056,0.18161877833074,0.352788522773931,1,2,55514824,256
"10283",16333,8,4,0.5,8,0.180958319455385,0.308926119469106,1.87401555996388,0.165056474718017,1,2,6926198,256
"10284",16334,8,4,0.5,8,0.197650658199564,0.65253565274179,1.65965111148311,0.76611082277545,1,2,58884625,256
"10285",16335,8,4,0.5,8,0.898486343910918,0.854101676028222,3.81791458046064,1.15794832618669,1,2,41621508,256
"10286",16336,8,4,0.5,8,0.596142668044195,0.748844812624156,1.30797229211545,0.592045078061328,1,2,65042292,256
"10287",16337,8,4,0.5,8,0.710096177179366,0.727659149095416,2.635831608437,0.520532744217758,1,2,88223484,256
"10288",16338,8,4,0.5,8,0.612715497147292,0.671856269706041,0.0658797027613036,1.07556846659003,1,2,74680729,256
"10289",16339,8,4,0.5,8,0.152007260359824,-0.72355682682246,0.809512906968594,0.311033698154369,1,2,12630583,256
"10290",16340,8,4,0.5,8,0.88659574650228,-0.822104774881154,0.214763243347406,0.422978648718819,1,2,93886054,256
"10291",16341,8,4,0.5,8,0.783906827447936,0.973472919780761,0.924274723394774,0.452227389369532,1,2,1671917,256
"10292",16342,8,4,0.5,8,0.589132175082341,0.393037497531623,0.492382999672554,0.500587902141172,1,2,93057970,256
"10293",16343,8,4,0.5,8,0.44438368268311,0.224408067762852,3.96138615719974,0.0864985736227962,1,2,37540047,256
"10294",16344,8,4,0.5,8,0.763904126826674,-0.956605316605419,3.31616254383698,0.367740965483318,1,2,51417843,256
"10295",16345,8,4,0.5,8,0.0250479022506624,0.137431966140866,2.16736006503925,0.173577357127512,1,2,27993952,256
"10296",16346,8,4,0.5,8,0.154029545839876,-0.547056191600859,1.01463252113201,0.190240325640266,1,2,46812316,256
"10297",16347,8,4,0.5,8,0.519486987730488,-0.924406856764108,1.83406256644987,0.122414391473447,1,2,96095858,256
"10298",16348,8,4,0.5,8,0.911732792621478,0.415444185957313,1.57872225712985,0.664625505365284,1,2,9261919,256
"10299",16349,8,4,0.5,8,0.402223291108385,0.517901851329952,0.740912047757301,1.29694596813354,1,2,55317119,256
"10300",16350,8,4,0.5,8,0.847104305867106,-0.777814127970487,0.925121999566909,1.23800012810023,1,2,97423569,256
"10301",16401,2,8,0.5,2,0.803621197817847,-0.105184859130532,0.513980099465698,0.143068062759195,1,2,12125199,32
"10302",16402,2,8,0.5,2,0.829730233643204,-0.424100141040981,1.25502678984776,0.0456899275302171,1,2,55533455,32
"10303",16403,2,8,0.5,2,0.527074395446107,-0.065185786690563,0.547792790457606,0.130938505197156,1,2,11355742,32
"10304",16404,2,8,0.5,2,0.998055978212506,-0.731514365877956,0.22491337871179,0.920322537428709,1,2,69345179,32
"10305",16405,2,8,0.5,2,0.499847646337003,0.674264802131802,0.712592871394008,1.09215825568665,1,2,16655274,32
"10306",16406,2,8,0.5,2,0.188151265028864,0.0262158671393991,1.97472382476553,0.0213375228570632,1,2,94892156,32
"10307",16407,2,8,0.5,2,0.0318959048017859,-0.928530872333795,0.323705056216568,0.00688887635384494,1,2,43130986,32
"10308",16408,2,8,0.5,2,0.740699831862003,0.120925897266716,0.0858018347062171,0.0293068383997029,1,2,2802883,32
"10309",16409,2,8,0.5,2,0.259809645591304,-0.177464028354734,0.0564042143523693,0.128224157477428,1,2,39640148,32
"10310",16410,2,8,0.5,2,0.504629629896954,-0.633479308802634,1.29270326020196,0.0856950496783164,1,2,60122659,32
"10311",16411,2,8,0.5,2,0.204491717740893,-0.908207339700311,0.369843093212694,0.0695500156841265,1,2,9087897,32
"10312",16412,2,8,0.5,2,0.38778696465306,-0.225505588110536,1.15790917631239,0.204593119748411,1,2,48094688,32
"10313",16413,2,8,0.5,2,0.951997993513942,0.197831072378904,0.350142795592546,0.144910084436795,1,2,99027174,32
"10314",16414,2,8,0.5,2,0.99590563075617,0.92776194261387,0.369025536347181,1.71167632848504,1,2,94629663,32
"10315",16415,2,8,0.5,2,0.76086507178843,-0.251307037658989,0.464592903852463,0.00161557056581765,1,2,34913856,32
"10316",16416,2,8,0.5,2,0.95676867547445,0.785994230769575,1.09290113858879,1.38084677919959,1,2,85505529,32
"10317",16417,2,8,0.5,2,0.367578105535358,0.41097066598013,0.285694047808647,0.0800295552536204,1,2,44481252,32
"10318",16418,2,8,0.5,2,0.490119167836383,0.196037637535483,0.267853457480669,0.118338976809193,1,2,39423926,32
"10319",16419,2,8,0.5,2,0.811836988897994,-0.964874462690204,0.512627653311938,0.681500488342553,1,2,22756763,32
"10320",16420,2,8,0.5,2,0.564674188150093,-0.756820437498391,1.53314889362082,0.152038312528598,1,2,95145929,32
"10321",16421,2,8,0.5,2,0.353920196648687,0.394782100338489,0.235367431305349,0.455677750948055,1,2,61335176,32
"10322",16422,2,8,0.5,2,0.254710383014753,0.00177095597609878,1.41419812198728,3.7027869548145e-05,1,2,2046053,32
"10323",16423,2,8,0.5,2,0.792923405300826,-0.357466984074563,0.367444442119449,0.377765549685357,1,2,79719876,32
"10324",16424,2,8,0.5,2,0.2408860726282,0.852141570765525,1.30560607230291,0.384975998731278,1,2,2625457,32
"10325",16425,2,8,0.5,2,0.325782858300954,0.614795939996839,1.37823323812336,1.01573522116188,1,2,66550569,32
"10326",16426,2,8,0.5,2,0.0334486251231283,0.153984001837671,1.96166285080835,0.102954021796112,1,2,51498375,32
"10327",16427,2,8,0.5,2,0.743493746733293,0.684355864301324,0.150169814936817,0.218484657690768,1,2,9386482,32
"10328",16428,2,8,0.5,2,0.737698640208691,-0.700337070506066,1.54758317442611,0.651653447080497,1,2,58727136,32
"10329",16429,2,8,0.5,2,0.214042456587777,0.0464237057603896,1.67549778986722,0.0742638428044386,1,2,90194037,32
"10330",16430,2,8,0.5,2,0.600410484941676,0.188018671236932,1.16165875503793,0.29480273079063,1,2,1033135,32
"10331",16431,2,8,0.5,2,0.975358678726479,0.40863080509007,0.293945761397481,0.382954644955663,1,2,15591027,32
"10332",16432,2,8,0.5,2,0.73832822451368,0.290504892822355,1.11826673848554,0.0227863834810589,1,2,96737818,32
"10333",16433,2,8,0.5,2,0.521772908512503,0.960151394363493,1.89730237331241,1.16410385006673,1,2,1169720,32
"10334",16434,2,8,0.5,2,0.0701789653394371,0.722958186175674,1.87237261841074,0.696214112464397,1,2,66636208,32
"10335",16435,2,8,0.5,2,0.615563565399498,0.434845102485269,1.33411478018388,0.0913068514348647,1,2,57068944,32
"10336",16436,2,8,0.5,2,0.925355063052848,0.934776376467198,1.23385900864378,0.546892520205927,1,2,88866443,32
"10337",16437,2,8,0.5,2,0.866101899184287,-0.400586505420506,1.67412976687774,0.202942426383544,1,2,96904258,32
"10338",16438,2,8,0.5,2,0.733500987291336,0.487390970345587,0.855444222223014,0.138127174011865,1,2,3797696,32
"10339",16439,2,8,0.5,2,0.182004116941243,0.384311239700764,0.699263993650675,0.1606694142991,1,2,52893019,32
"10340",16440,2,8,0.5,2,0.165624823188409,0.94661990692839,0.77558881836012,0.9780430146845,1,2,19037057,32
"10341",16441,2,8,0.5,2,0.949533851351589,-0.0118128191679716,0.66378192557022,0.00982021878176147,1,2,46609515,32
"10342",16442,2,8,0.5,2,0.0911158279050142,-0.164507571607828,1.06196044944227,0.00549288731996382,1,2,8207426,32
"10343",16443,2,8,0.5,2,0.513791914330795,0.0376513972878456,1.35059394780546,0.0308636397721387,1,2,64947200,32
"10344",16444,2,8,0.5,2,0.652668001130223,0.380584990140051,1.38112193252891,0.296782728882975,1,2,59771705,32
"10345",16445,2,8,0.5,2,0.426927678985521,0.117960636038333,1.35924567328766,0.0262771896521704,1,2,64329208,32
"10346",16446,2,8,0.5,2,0.359638739842921,0.0739885740913451,1.80572774494067,0.0774002861743957,1,2,94968188,32
"10347",16447,2,8,0.5,2,0.474882838083431,0.165264439769089,1.15572374593467,0.140024151202107,1,2,47191610,32
"10348",16448,2,8,0.5,2,0.404551082057878,-0.0980036202818155,0.234026269055903,0.0768016642288796,1,2,30007714,32
"10349",16449,2,8,0.5,2,0.517901166342199,0.550923406146467,1.77279219310731,0.612476113905594,1,2,42484379,32
"10350",16450,2,8,0.5,2,0.572340894956142,0.00587133737280965,1.36726142978296,0.000460784621761132,1,2,72075607,32
"10351",16451,4,8,0.5,4,0.943487280746922,-0.784121904056519,2.54595191916451,0.587746122181325,1,2,33877827,128
"10352",16452,4,8,0.5,4,0.333968009101227,-0.497423636727035,3.96032130019739,0.376492872600131,1,2,86886985,128
"10353",16453,4,8,0.5,4,0.264702141517773,-0.381963200401515,1.82553581763292,0.107255909418221,1,2,6216967,128
"10354",16454,4,8,0.5,4,0.107734716264531,-0.266944575123489,0.156354954019189,0.225739042574595,1,2,12267570,128
"10355",16455,4,8,0.5,4,0.517553157405928,-0.262132335454226,1.27751301778946,0.479678520641299,1,2,54286351,128
"10356",16456,4,8,0.5,4,0.242792684584856,0.801776793785393,1.15845154960407,0.948822037770848,1,2,50207019,128
"10357",16457,4,8,0.5,4,0.109122165478766,-0.426658801734447,3.84632052248344,0.955719647414858,1,2,41006996,128
"10358",16458,4,8,0.5,4,0.721757475286722,-0.720712565351278,0.495152718978934,0.356873675949225,1,2,60229393,128
"10359",16459,4,8,0.5,4,0.0441113070119172,0.186677224002779,2.71914696507156,0.184785482433413,1,2,64504822,128
"10360",16460,4,8,0.5,4,0.794078207807615,-0.555174066219479,1.10976724205539,0.535433148859931,1,2,81930443,128
"10361",16461,4,8,0.5,4,0.804719570558518,-0.16055784188211,0.964197945448104,0.39750999460407,1,2,9023320,128
"10362",16462,4,8,0.5,4,0.854549460113049,0.039985055103898,3.191278653685,0.0548865537844389,1,2,22886682,128
"10363",16463,4,8,0.5,4,0.331127252895385,-0.202622345648706,0.298151795812882,0.460518022631323,1,2,62423288,128
"10364",16464,4,8,0.5,4,0.639460561797023,0.0360891725867987,0.344563531540334,0.0583359223180953,1,2,36127478,128
"10365",16465,4,8,0.5,4,0.118632453959435,0.0526477936655283,1.72638967652107,0.0180612276059443,1,2,35307012,128
"10366",16466,4,8,0.5,4,0.237663426203653,0.802934490144253,0.80790395863587,0.863454361996791,1,2,30537702,128
"10367",16467,4,8,0.5,4,0.0116608126554638,0.904193210415542,0.172855763053522,0.579162404209732,1,2,12793983,128
"10368",16468,4,8,0.5,4,0.564053990645334,0.633284487295896,2.38360504852608,0.198962962778461,1,2,84970952,128
"10369",16469,4,8,0.5,4,0.309504896402359,0.748416231013834,2.25541105633602,0.26797683559222,1,2,7692645,128
"10370",16470,4,8,0.5,4,0.588337869383395,0.906770588830113,2.77249358175322,0.290513518244782,1,2,2595895,128
"10371",16471,4,8,0.5,4,0.429381681606174,-0.440894042607397,1.44816289422102,0.0704277565210455,1,2,75043019,128
"10372",16472,4,8,0.5,4,0.104695545742288,0.305638195481151,1.36214116158197,0.220614761190956,1,2,62284628,128
"10373",16473,4,8,0.5,4,0.816192756639794,0.429058863781393,3.04471391811967,0.275592964880994,1,2,28861966,128
"10374",16474,4,8,0.5,4,0.322320880368352,-0.536823010537773,2.93666758202016,0.480565053194821,1,2,23669285,128
"10375",16475,4,8,0.5,4,0.635123681975529,-0.516717046499252,0.571112527735531,0.0192180585884408,1,2,93269013,128
"10376",16476,4,8,0.5,4,0.213120033033192,0.91987810190767,1.62567017012276,0.548112874322541,1,2,51397720,128
"10377",16477,4,8,0.5,4,0.0843477777671069,0.991595040541142,1.51825455417158,0.912243674420799,1,2,64874192,128
"10378",16478,4,8,0.5,4,0.326373202726245,-0.38031659508124,2.12552410457283,0.078767212591509,1,2,24479376,128
"10379",16479,4,8,0.5,4,0.265349840046838,-0.923201509285718,1.78536232904997,0.465751997292167,1,2,96678567,128
"10380",16480,4,8,0.5,4,0.144928629277274,0.847726522944868,1.22637264512246,1.57994029690936,1,2,82292672,128
"10381",16481,4,8,0.5,4,0.417749003041536,0.22852760180831,0.885511445265729,0.307978666823564,1,2,51899843,128
"10382",16482,4,8,0.5,4,0.110711004585028,-0.336220491211861,1.36268741448643,0.337167276414513,1,2,63093118,128
"10383",16483,4,8,0.5,4,0.5112394397147,-0.459150500129908,0.396810053319205,0.265970650141379,1,2,40524000,128
"10384",16484,4,8,0.5,4,0.511224396759644,0.108847971074283,1.00852347531589,0.0586054412882985,1,2,57420030,128
"10385",16485,4,8,0.5,4,0.758344108005986,-0.840364310424775,3.96526376577094,1.39279185814339,1,2,27647696,128
"10386",16486,4,8,0.5,4,0.566095421789214,0.170648070052266,0.788777774735354,0.134155758088113,1,2,56380694,128
"10387",16487,4,8,0.5,4,0.295028568245471,-0.228151139337569,0.016026926888153,0.323784935191502,1,2,44337611,128
"10388",16488,4,8,0.5,4,0.363364123739302,0.986317432951182,0.716634204369038,0.0591762868456253,1,2,54024581,128
"10389",16489,4,8,0.5,4,0.693838242674246,-0.588514543138444,1.85653273798991,0.0814706758861615,1,2,97703362,128
"10390",16490,4,8,0.5,4,0.567301406990737,0.0923278820700943,0.565436596786603,0.140360081020633,1,2,45652915,128
"10391",16491,4,8,0.5,4,0.214807027950883,-0.722493932582438,1.22378598821349,0.363205809357593,1,2,56533232,128
"10392",16492,4,8,0.5,4,0.126923875650391,-0.941167322918773,1.76029094499536,0.973776930183028,1,2,36267001,128
"10393",16493,4,8,0.5,4,0.881766566773877,-0.480621364433318,0.751107958734501,0.293744510941571,1,2,8009716,128
"10394",16494,4,8,0.5,4,0.999133951263502,-0.638491657096893,2.33893208904192,1.28382657041713,1,2,33276782,128
"10395",16495,4,8,0.5,4,0.873505342053249,-0.813925120513886,1.86027298606466,0.369344207911079,1,2,53491156,128
"10396",16496,4,8,0.5,4,0.0577870029956102,-0.547932298388332,0.589622291584965,0.608135562544385,1,2,90493446,128
"10397",16497,4,8,0.5,4,0.805426433449611,0.977449610829353,0.411871388715226,3.31858847886045,1,2,68174943,128
"10398",16498,4,8,0.5,4,0.948837311472744,-0.775901231449097,2.67109087482095,0.00290208149935567,1,2,79588785,128
"10399",16499,4,8,0.5,4,0.961872830754146,0.983570852316916,2.50212262384593,0.714539219074866,1,2,6661705,128
"10400",16500,4,8,0.5,4,0.911573882680386,0.69252801919356,1.62520560699282,1.12421487587136,1,2,16915474,128
"10401",16601,2,16,0.5,2,0.55123263807036,0.385804108344018,0.807305752765387,0.0600113421552532,1,2,27077259,64
"10402",16602,2,16,0.5,2,0.937281764578074,-0.878212181385607,1.40900517906994,1.37942145913975,1,2,39729913,64
"10403",16603,2,16,0.5,2,0.690909213153645,-0.657642798498273,0.277337001170963,0.784894425172413,1,2,24990529,64
"10404",16604,2,16,0.5,2,0.508599020075053,0.742600466124713,1.78337137307972,0.811119647752692,1,2,11245452,64
"10405",16605,2,16,0.5,2,0.259124021511525,-0.569927626289427,1.1416742624715,0.298556617442934,1,2,11275862,64
"10406",16606,2,16,0.5,2,0.861719532869756,0.0310044270008802,1.31337987817824,0.0156681065342817,1,2,3965915,64
"10407",16607,2,16,0.5,2,0.951109100831673,0.03441675985232,0.107633991166949,0.00203520962932081,1,2,2449022,64
"10408",16608,2,16,0.5,2,0.864518716931343,0.0183094176463783,0.33781418018043,0.00426599024869425,1,2,17132219,64
"10409",16609,2,16,0.5,2,0.919228182872757,-0.704149534460157,0.165031909942627,0.0222126173627933,1,2,19375011,64
"10410",16610,2,16,0.5,2,0.081193468766287,0.520479602273554,1.35046971775591,0.675436694695878,1,2,90951447,64
"10411",16611,2,16,0.5,2,0.660397220868617,-0.969714447855949,1.65416854247451,1.30650010022574,1,2,71179137,64
"10412",16612,2,16,0.5,2,0.0863812321331352,0.831522818189114,0.746291356626898,0.476052290300146,1,2,45170390,64
"10413",16613,2,16,0.5,2,0.295013283379376,0.499118687119335,1.60647623194382,0.320686968975809,1,2,9412924,64
"10414",16614,2,16,0.5,2,0.617834911448881,0.772360861301422,0.841303510591388,0.13092444670746,1,2,15262419,64
"10415",16615,2,16,0.5,2,0.474016618682072,0.116860133130103,1.69057503063232,0.0632215448190737,1,2,35389377,64
"10416",16616,2,16,0.5,2,0.872298785019666,-0.469905806705356,1.81827765749767,0.449290288854337,1,2,35424674,64
"10417",16617,2,16,0.5,2,0.072204282740131,-0.228969940915704,0.761725859250873,0.119245298294933,1,2,79919055,64
"10418",16618,2,16,0.5,2,0.167246616911143,-0.443768202327192,1.5222669322975,0.353598139333941,1,2,70687299,64
"10419",16619,2,16,0.5,2,0.848375316010788,0.630622059106827,1.97946795122698,0.318175026572723,1,2,44647862,64
"10420",16620,2,16,0.5,2,0.589027543785051,-0.261880410835147,0.174089428503066,0.231921490221965,1,2,92234547,64
"10421",16621,2,16,0.5,2,0.279067762661725,-0.0637748413719237,1.71231350954622,0.0583861026325664,1,2,47062065,64
"10422",16622,2,16,0.5,2,0.765741136623546,0.79891113191843,1.48314581764862,0.674082028158166,1,2,8969420,64
